"","ds","tv_spend","digital_spend","social_spend","search_spend","radio_spend","nps_score","type","solID","cluster","top_sol"
"9829",2023-01-01,27574.5640129361,16404.0294575815,5396.47735619674,5857.65311436125,4439.55240945525,33.8463562827773,"adstockedMedia","1_45_4",6,FALSE
"9830",2023-01-08,25819.1606302246,5067.15801663858,3017.374506877,3311.45852947356,2941.64820252728,49.6593911612775,"adstockedMedia","1_45_4",6,FALSE
"9831",2023-01-15,23146.9626812319,5427.25492924135,4051.68048859989,2385.86316029171,4937.37550416082,61.3173821514361,"adstockedMedia","1_45_4",6,FALSE
"9832",2023-01-22,30982.3159814121,20531.8136809003,7636.1005381938,1457.75659411223,3250.07679443311,55.1455772634526,"adstockedMedia","1_45_4",6,FALSE
"9833",2023-01-29,19189.3031725769,8794.30285799732,4364.01192186381,744.66625534993,5192.50869480286,67.7130178984083,"adstockedMedia","1_45_4",6,FALSE
"9834",2023-02-05,17525.7572018382,19892.1136299829,2945.87976653094,882.121747745494,3399.86824247871,46.5228374617928,"adstockedMedia","1_45_4",6,FALSE
"9835",2023-02-12,22012.8571950267,8594.7686938502,3921.33678565641,903.654656918068,2610.51948514062,53.9909870034314,"adstockedMedia","1_45_4",6,FALSE
"9836",2023-02-19,23258.0637313088,6583.12836386721,2451.66106084708,2200.72714265845,1706.05145358328,46.4824368830316,"adstockedMedia","1_45_4",6,FALSE
"9837",2023-02-26,12906.0557016818,12393.2090537574,12127.8670237473,987.938084191074,1382.68904625151,55.5829186810186,"adstockedMedia","1_45_4",6,FALSE
"9838",2023-03-05,14686.6020292422,11940.902893088,6952.50813422807,2582.71839495569,1830.12974238858,59.1003585175183,"adstockedMedia","1_45_4",6,FALSE
"9839",2023-03-12,17181.6993110089,9719.8132938128,3855.48425620509,8549.08609892005,2365.59244415607,60.8028197083927,"adstockedMedia","1_45_4",6,FALSE
"9840",2023-03-19,22904.5870058567,21375.5333192802,5038.24835214628,6990.59516259473,3784.03087993619,41.342814980849,"adstockedMedia","1_45_4",6,FALSE
"9841",2023-03-26,23537.3504201869,9538.05306908076,4516.96631820876,3333.48395879462,2867.61280069555,39.5564946084339,"adstockedMedia","1_45_4",6,FALSE
"9842",2023-04-02,20944.0150516526,10045.2625275303,4108.44539255183,12156.6285668754,3083.23598521769,41.3997519790166,"adstockedMedia","1_45_4",6,FALSE
"9843",2023-04-09,10306.49396884,14155.2741818092,3337.55017994757,4909.95871631482,2917.94996477753,47.3678653875792,"adstockedMedia","1_45_4",6,FALSE
"9844",2023-04-16,16712.7093209135,13562.0949462136,3027.37115458639,3829.87267112277,3261.86895761956,52.4597459163517,"adstockedMedia","1_45_4",6,FALSE
"9845",2023-04-23,19660.2231160249,9253.76190209603,1632.55793776179,2953.2992691264,2257.11311187198,60.9766356504463,"adstockedMedia","1_45_4",6,FALSE
"9846",2023-04-30,52110.1942189942,8129.74757830455,8729.49709327871,2994.29138555921,1825.5305843401,43.9775274306203,"adstockedMedia","1_45_4",6,FALSE
"9847",2023-05-07,29998.5247713333,15283.3714048323,7593.51801651925,2153.32512404951,1529.64231287193,31.5826679990554,"adstockedMedia","1_45_4",6,FALSE
"9848",2023-05-14,26412.9773950263,17698.1451677989,6411.80711842234,2444.28502762958,3754.83258794185,74.2073142981423,"adstockedMedia","1_45_4",6,FALSE
"9849",2023-05-21,34222.7335367241,14734.353897804,4878.66546696438,7151.01869990779,5374.2396901083,43.2198009906385,"adstockedMedia","1_45_4",6,FALSE
"9850",2023-05-28,32399.562974909,8860.22910431353,2843.7028464866,7121.80011222202,3375.22098122678,60.6313438991054,"adstockedMedia","1_45_4",6,FALSE
"9851",2023-06-04,39680.1492526098,8127.01235986757,2564.06940347141,1594.42761528646,2376.10212247422,54.5085698745225,"adstockedMedia","1_45_4",6,FALSE
"9852",2023-06-11,18689.7753208639,10254.8881865711,1590.30013758452,945.731163008874,3196.37553500941,55.8858023695511,"adstockedMedia","1_45_4",6,FALSE
"9853",2023-06-18,13289.3023452109,11562.595999576,2389.60673262172,1454.43546648775,5382.92132700602,53.1608468403988,"adstockedMedia","1_45_4",6,FALSE
"9854",2023-06-25,13858.4604349033,14343.8536149714,1943.02899306375,5059.32967797907,7107.31947188956,48.0166511767728,"adstockedMedia","1_45_4",6,FALSE
"9855",2023-07-02,9090.5208607682,11209.5233206607,10427.8052447965,6813.76360092303,4222.93374107286,57.1893136870269,"adstockedMedia","1_45_4",6,FALSE
"9856",2023-07-09,17071.603358273,16014.0519037026,9200.07806075485,5459.60220112488,2935.52986802658,48.1211685956967,"adstockedMedia","1_45_4",6,FALSE
"9857",2023-07-16,13101.247842497,17327.9038253215,6212.88292156246,1919.07063415401,2990.74569274389,65.6101866611152,"adstockedMedia","1_45_4",6,FALSE
"9858",2023-07-23,34984.0009614413,21276.2932432544,3374.35987314374,1977.67962805801,3081.73040446223,61.9028850521372,"adstockedMedia","1_45_4",6,FALSE
"9859",2023-07-30,20107.7671148545,14273.5032687237,2289.80697465171,3945.57703790843,2547.12717280949,61.5625069293474,"adstockedMedia","1_45_4",6,FALSE
"9860",2023-08-06,17885.9681960629,13834.8315938469,3531.61299043734,2807.2785229629,1789.87418155663,48.1945306646217,"adstockedMedia","1_45_4",6,FALSE
"9861",2023-08-13,27378.0012484818,11391.3460199493,7369.3128510548,2371.7725209662,2038.07724558574,48.8248376597669,"adstockedMedia","1_45_4",6,FALSE
"9862",2023-08-20,15145.8136531954,7927.28081318625,3012.5887466387,2311.58819710354,5409.23759341395,37.4507150657801,"adstockedMedia","1_45_4",6,FALSE
"9863",2023-08-27,9326.45271144888,25550.8756791658,5884.62858653447,5920.22357913126,3432.68242435444,45.2792107689291,"adstockedMedia","1_45_4",6,FALSE
"9864",2023-09-03,18151.2614483518,22530.269855494,3631.29958960342,4950.33332644083,3164.60456106671,38.6426246921256,"adstockedMedia","1_45_4",6,FALSE
"9865",2023-09-10,21900.5999807351,19072.6487393556,3283.27594230139,2881.14990837556,2285.39478508876,65.5172447636684,"adstockedMedia","1_45_4",6,FALSE
"9866",2023-09-17,28428.3007651663,13471.2524031948,4415.105904236,3729.79939533166,3226.93929642947,55.684323803332,"adstockedMedia","1_45_4",6,FALSE
"9867",2023-09-24,27980.3261356809,8266.97740139923,2899.33006375706,1479.27904014127,6148.97624313526,55.1206099407955,"adstockedMedia","1_45_4",6,FALSE
"9868",2023-10-01,25667.121963655,16188.4783000974,3596.89815768319,1897.30676707133,5043.33584158698,50.308031722092,"adstockedMedia","1_45_4",6,FALSE
"9869",2023-10-08,17468.1747773941,11995.6677936766,2542.37054676157,5489.23356886414,5375.85085888838,54.4469209188291,"adstockedMedia","1_45_4",6,FALSE
"9870",2023-10-15,21413.5336509188,13677.0152133823,2794.30918969585,1570.45100784406,5019.86726862959,82.4734905743689,"adstockedMedia","1_45_4",6,FALSE
"9871",2023-10-22,23340.8622264837,9510.27898605796,6501.59363304372,4163.01763926869,4348.12067040917,54.8706232650445,"adstockedMedia","1_45_4",6,FALSE
"9872",2023-10-29,16450.6440833403,12019.0979935506,5487.37919371309,1032.66174631492,5589.84495090846,45.1581073605923,"adstockedMedia","1_45_4",6,FALSE
"9873",2023-11-05,40843.3602477231,9250.18001344399,7270.10261683002,7629.08614194935,4849.04587985813,57.4184393617735,"adstockedMedia","1_45_4",6,FALSE
"9874",2023-11-12,31833.7289631253,8589.7288241597,4012.92420252206,3025.60424951521,3452.04520756997,23.1669268465337,"adstockedMedia","1_45_4",6,FALSE
"9875",2023-11-19,17956.3681955269,11682.5467926016,6201.45856635372,3926.1327356171,3081.37457986643,47.4266227079843,"adstockedMedia","1_45_4",6,FALSE
"9876",2023-11-26,27110.4552944096,6184.15956047041,2453.24718608478,3468.51008224469,3173.05689676471,46.9714802285739,"adstockedMedia","1_45_4",6,FALSE
"9877",2023-12-03,32303.0392257224,4689.52738392511,4172.54833624192,3456.88314147649,2398.90710190118,39.4805845934058,"adstockedMedia","1_45_4",6,FALSE
"9878",2023-12-10,28262.2537897021,6331.26136724661,6482.53403490028,3796.86955580275,2600.87951846393,55.9845921349156,"adstockedMedia","1_45_4",6,FALSE
"9879",2023-12-17,21285.7124269769,8835.29717219538,2505.95585415974,1151.70276789979,2535.26743183525,53.7805759557355,"adstockedMedia","1_45_4",6,FALSE
"9880",2023-12-24,15501.4208596213,15542.4120547569,2646.50825255733,3062.9749025763,3296.44552667359,31.140416094615,"adstockedMedia","1_45_4",6,FALSE
"9881",2022-01-02,67.7167563849922,31.0529853895426,93.626353172782,140.939733193378,20.3876842305321,831.885277510155,"decompMedia","1_45_4",6,FALSE
"9882",2022-01-09,73.5875248270009,67.4065437914616,167.622787176818,301.471276119004,29.0470576778483,1589.05697565997,"decompMedia","1_45_4",6,FALSE
"9883",2022-01-16,68.9170468898467,63.5582008793608,148.787326653553,139.944856818663,25.9089029957484,1342.69570923662,"decompMedia","1_45_4",6,FALSE
"9884",2022-01-23,67.3247909923495,127.363172706113,246.64718328301,231.749767636498,77.2566747488136,1412.95185081832,"decompMedia","1_45_4",6,FALSE
"9885",2022-01-30,313.729424654795,108.606809509384,107.669990355201,381.995664252753,40.2987419555052,1657.18133142993,"decompMedia","1_45_4",6,FALSE
"9886",2022-02-06,264.001850686748,46.8131381982735,157.641006180474,284.917622545703,199.550609750991,1887.98886100829,"decompMedia","1_45_4",6,FALSE
"9887",2022-02-13,105.615249644797,23.3968331002946,264.774614517198,171.192062448483,208.204026780908,2012.37759760453,"decompMedia","1_45_4",6,FALSE
"9888",2022-02-20,156.800351964226,71.6729798740215,261.339464671226,215.898231391858,185.507717647556,1192.66313201388,"decompMedia","1_45_4",6,FALSE
"9889",2022-02-27,139.215126174841,55.4135165068692,222.997475742582,119.28632779158,278.697216821791,1570.17296525106,"decompMedia","1_45_4",6,FALSE
"9890",2022-03-06,23.2582534980311,92.0202014883803,213.739635495069,170.756878171543,98.5888097112479,1925.39960967878,"decompMedia","1_45_4",6,FALSE
"9891",2022-03-13,19.1698186909596,90.7349427728955,299.633188525035,152.998908137821,40.4322351443723,1109.27319343395,"decompMedia","1_45_4",6,FALSE
"9892",2022-03-20,86.767756607467,67.2005876938691,610.431838700342,208.244826413838,122.93120930903,1571.12617922521,"decompMedia","1_45_4",6,FALSE
"9893",2022-03-27,301.088039600885,33.9644279376444,280.750771140072,134.724807715,68.0912614316925,1562.2716665766,"decompMedia","1_45_4",6,FALSE
"9894",2022-04-03,136.434163290594,13.074427922254,613.224799242564,212.469423316056,49.8344205093521,1674.84830323863,"decompMedia","1_45_4",6,FALSE
"9895",2022-04-10,67.5625117096635,54.9797705451854,279.127368621412,134.724811792454,21.0571627865019,1349.62446401166,"decompMedia","1_45_4",6,FALSE
"9896",2022-04-17,93.7881660972767,21.8714351015239,46.5952018078012,280.078792761657,17.3396629969398,1042.62606076766,"decompMedia","1_45_4",6,FALSE
"9897",2022-04-24,53.4533767921848,21.0553863513955,82.4968976225244,157.878207983461,181.051073774205,785.375202754422,"decompMedia","1_45_4",6,FALSE
"9898",2022-05-01,58.1880779543979,55.4652538923323,229.574213640019,35.3187622251921,201.538446727573,1703.91180773994,"decompMedia","1_45_4",6,FALSE
"9899",2022-05-08,79.4150756161798,61.9958514729646,564.611459044187,55.3047744211332,174.060831184238,1867.83319179945,"decompMedia","1_45_4",6,FALSE
"9900",2022-05-15,31.8361429221324,25.5956900345755,230.862837495614,150.69607784643,97.679676378472,1706.81384853924,"decompMedia","1_45_4",6,FALSE
"9901",2022-05-22,156.923929524647,102.428113063428,303.074111749025,407.816785981861,114.809823607439,1433.76581169868,"decompMedia","1_45_4",6,FALSE
"9902",2022-05-29,42.1158576721298,118.605234614889,84.5329314599742,324.407703152054,270.880081880449,990.349771281445,"decompMedia","1_45_4",6,FALSE
"9903",2022-06-05,17.3786987084374,100.970173008181,538.034371746928,64.4829626167542,134.118758113603,1622.98205522595,"decompMedia","1_45_4",6,FALSE
"9904",2022-06-12,74.9033570707453,95.1746053326071,514.504652682107,37.046311881585,118.6935452557,1228.1510116574,"decompMedia","1_45_4",6,FALSE
"9905",2022-06-19,170.022557913461,93.4971236446612,248.419966720964,306.596488202679,397.517967760259,1274.48166297013,"decompMedia","1_45_4",6,FALSE
"9906",2022-06-26,135.83119031006,112.232535091627,478.684462533257,276.310106256135,343.648145594793,1325.05706262766,"decompMedia","1_45_4",6,FALSE
"9907",2022-07-03,97.6300589641597,104.525015536965,280.095193527876,512.987521110398,179.645006914843,1455.89839472358,"decompMedia","1_45_4",6,FALSE
"9908",2022-07-10,72.0645898702659,47.7047765956174,462.920271538459,210.096514376483,218.728326840714,1304.61353790233,"decompMedia","1_45_4",6,FALSE
"9909",2022-07-17,54.652503459951,47.9259548073732,291.720045063506,99.0834965972278,78.7081790328746,1521.8587634103,"decompMedia","1_45_4",6,FALSE
"9910",2022-07-24,208.721280452907,156.054550983137,237.993817470665,165.242592331342,87.4328948338873,1362.55175276395,"decompMedia","1_45_4",6,FALSE
"9911",2022-07-31,166.022183936667,51.4625495853046,147.113363828874,120.256360407138,168.043485275405,1714.29672437094,"decompMedia","1_45_4",6,FALSE
"9912",2022-08-07,85.5525159328678,40.7286981184141,307.099398060425,303.057568341174,180.209408051283,1854.44449904498,"decompMedia","1_45_4",6,FALSE
"9913",2022-08-14,47.627123138325,106.465126558268,255.394915402657,146.059829767964,217.403101271472,1653.3710981237,"decompMedia","1_45_4",6,FALSE
"9914",2022-08-21,138.516073150652,50.1367950198095,314.203527954777,136.442592804221,270.241554089459,1705.07405806061,"decompMedia","1_45_4",6,FALSE
"9915",2022-08-28,243.897681117316,89.0243141084374,75.5360497379301,76.1054737249115,242.30699010426,2078.16360139305,"decompMedia","1_45_4",6,FALSE
"9916",2022-09-04,265.955875827581,71.4511436678773,428.873062598709,253.452838860093,224.20218549806,1336.79153580215,"decompMedia","1_45_4",6,FALSE
"9917",2022-09-11,82.1834498912242,40.7067356463418,544.078863373966,103.00735150937,187.943558786928,1113.3999632044,"decompMedia","1_45_4",6,FALSE
"9918",2022-09-18,66.7654769004885,9.09765880457627,348.302300206297,209.404199095062,80.1208841734125,1674.31696238315,"decompMedia","1_45_4",6,FALSE
"9919",2022-09-25,52.0452735405251,51.8128491037294,603.723309360203,446.294089576849,232.605030799715,2041.83848860144,"decompMedia","1_45_4",6,FALSE
"9920",2022-10-02,64.4011419162156,31.2839757075076,609.452566027998,109.477585598682,166.158926964348,1601.62855424753,"decompMedia","1_45_4",6,FALSE
"9921",2022-10-09,175.505142089916,47.6835892930427,466.40449264328,373.775423356169,220.493095714403,1986.24112328501,"decompMedia","1_45_4",6,FALSE
"9922",2022-10-16,316.820780363162,80.013969363942,523.90419978412,245.640402626626,288.752724221658,1683.30865958326,"decompMedia","1_45_4",6,FALSE
"9923",2022-10-23,206.725604523181,105.088185770353,491.208905458499,88.4857640543591,154.629990687222,1381.10240535236,"decompMedia","1_45_4",6,FALSE
"9924",2022-10-30,79.0504604735586,57.3394924117745,125.550534348846,167.822657901491,97.7363047276681,1209.06320024515,"decompMedia","1_45_4",6,FALSE
"9925",2022-11-06,85.5982230333929,36.6893273220809,139.268922528636,264.18716289272,79.9355458749345,1673.10701025025,"decompMedia","1_45_4",6,FALSE
"9926",2022-11-13,320.206448537001,17.4311610615434,324.955935181545,114.68489771972,270.277141389471,1302.75521964475,"decompMedia","1_45_4",6,FALSE
"9927",2022-11-20,174.415886462904,91.5869779012131,538.759936945156,219.335906909536,123.679260769388,1536.09133983139,"decompMedia","1_45_4",6,FALSE
"9928",2022-11-27,94.1453280430188,154.812220090212,173.327103941999,403.686509203317,333.308140536592,1947.09079040762,"decompMedia","1_45_4",6,FALSE
"9929",2022-12-04,76.6361280794943,134.509552706355,38.2101592048684,171.231777960223,242.865284215711,1561.35149952261,"decompMedia","1_45_4",6,FALSE
"9930",2022-12-11,122.354051483459,135.051459895334,140.799852373711,81.9782925807026,204.229237431589,1892.96887925509,"decompMedia","1_45_4",6,FALSE
"9931",2022-12-18,50.6357002530561,63.2681678115522,23.6830525145894,139.515079971194,272.610680506246,1262.82766941848,"decompMedia","1_45_4",6,FALSE
"9932",2022-12-25,45.7784984848854,81.3854852145379,128.401754431625,170.827424245693,198.52315939061,1339.1442764135,"decompMedia","1_45_4",6,FALSE
"9933",2023-01-01,180.360708234228,101.319594225927,249.204886708894,319.5067211051,299.510117658991,1049.54954437601,"decompMedia","1_45_4",6,FALSE
"9934",2023-01-08,157.172076260327,13.687554561386,98.2180550094439,183.57652338289,159.907607869111,1491.46639133992,"decompMedia","1_45_4",6,FALSE
"9935",2023-01-15,123.941030986129,15.7846167212476,161.927474910773,128.453555946212,344.186513934234,1756.30205693294,"decompMedia","1_45_4",6,FALSE
"9936",2023-01-22,227.494225440161,126.047214766613,381.21402840293,72.500357362694,188.295750545648,1622.129053145,"decompMedia","1_45_4",6,FALSE
"9937",2023-01-29,80.7294930161032,40.3689437035849,182.147612971935,31.8921405712273,366.248020517532,1882.19315713996,"decompMedia","1_45_4",6,FALSE
"9938",2023-02-05,65.1313037248158,122.679849651437,94.1207522589705,39.3497226069371,202.289861636108,1411.65781376441,"decompMedia","1_45_4",6,FALSE
"9939",2023-02-12,110.752193438479,38.7353798080402,153.570166035036,40.5392083403722,130.466302661406,1595.54966776246,"decompMedia","1_45_4",6,FALSE
"9940",2023-02-19,125.264640013187,23.3356856053396,67.4076868816962,117.251390615984,60.0626051870206,1410.60493158872,"decompMedia","1_45_4",6,FALSE
"9941",2023-02-26,30.8306142731453,70.6597397599225,557.622464640403,45.2432632805464,40.1446999405617,1632.07202755341,"decompMedia","1_45_4",6,FALSE
"9942",2023-03-05,42.4355602949167,66.8902989729065,343.837439776353,140.326011325364,68.5570492905212,1709.60159749252,"decompMedia","1_45_4",6,FALSE
"9943",2023-03-12,62.1124660440403,48.0880709341789,149.37239164331,433.80753531302,109.699397010769,1745.60854871283,"decompMedia","1_45_4",6,FALSE
"9944",2023-03-19,121.072561774386,130.244197947753,226.080728288948,371.161407045563,238.432165214701,1271.40191052483,"decompMedia","1_45_4",6,FALSE
"9945",2023-03-26,128.615795505565,46.5576660181794,192.110826185269,184.860859145375,153.213790333067,1220.55651899395,"decompMedia","1_45_4",6,FALSE
"9946",2023-04-02,98.8923782770628,50.839775030712,165.584598905944,547.786743953915,172.851179777136,1273.00158271533,"decompMedia","1_45_4",6,FALSE
"9947",2023-04-09,17.5360152562419,84.836453863626,117.155853042225,272.077963227471,157.758925175403,1433.53409043441,"decompMedia","1_45_4",6,FALSE
"9948",2023-04-16,58.1148817492348,80.1697276505958,98.7950798380126,213.366371321099,189.393678491014,1559.55203913572,"decompMedia","1_45_4",6,FALSE
"9949",2023-04-23,85.4372498853487,44.1762516098352,31.109294877601,162.487400169855,100.846910725935,1749.23049178567,"decompMedia","1_45_4",6,FALSE
"9950",2023-04-30,506.494682961184,34.9863901993394,434.891358360311,164.919338446758,68.2343974556689,1344.07039544915,"decompMedia","1_45_4",6,FALSE
"9951",2023-05-07,213.66952609693,93.3584275868973,378.970475429603,114.380371408197,48.7787823337398,978.291890436672,"decompMedia","1_45_4",6,FALSE
"9952",2023-05-14,164.911239453906,109.849903114699,312.309438813531,131.982300342882,235.682526948627,1997.65853243857,"decompMedia","1_45_4",6,FALSE
"9953",2023-05-21,273.672038511945,89.2717435011455,215.701536560242,378.045665082681,381.567856204309,1323.45475535405,"decompMedia","1_45_4",6,FALSE
"9954",2023-05-28,247.60946114854,40.9115420475208,88.3588628125517,376.799540777874,199.980872575025,1742.02559438708,"decompMedia","1_45_4",6,FALSE
"9955",2023-06-04,350.973383678559,34.9646079453145,73.212744947034,80.6478720991391,110.56911238096,1607.52416582805,"decompMedia","1_45_4",6,FALSE
"9956",2023-06-11,75.8743969640054,52.6176657933605,29.562836966194,42.8783344634075,183.305463256537,1638.91820868188,"decompMedia","1_45_4",6,FALSE
"9957",2023-06-18,33.1556095166917,63.7097089869544,64.2786146266474,72.3032455264821,382.291125221932,1576.1407195568,"decompMedia","1_45_4",6,FALSE
"9958",2023-06-25,36.7834258175897,86.2943986723455,43.5129292441603,279.811595410979,509.090872357056,1450.1415569634,"decompMedia","1_45_4",6,FALSE
"9959",2023-07-02,12.7589249438944,60.7243721866345,503.833860676604,363.451850584471,279.529573276781,1668.01271106289,"decompMedia","1_45_4",6,FALSE
"9960",2023-07-09,61.1618086444432,98.6086283655186,455.691289249597,300.059624648926,159.35234177858,1452.801725053,"decompMedia","1_45_4",6,FALSE
"9961",2023-07-16,32.0029239172291,107.482972786516,300.310923490661,100.196946212505,164.376198563837,1842.19904585675,"decompMedia","1_45_4",6,FALSE
"9962",2023-07-23,284.568609667946,129.764605535024,119.388147283651,103.743025652515,172.712671581381,1768.36436982175,"decompMedia","1_45_4",6,FALSE
"9963",2023-07-30,90.0263028609701,85.75200876642,59.364306785414,219.881435910951,124.996893284097,1761.36563491072,"decompMedia","1_45_4",6,FALSE
"9964",2023-08-06,68.3691122064849,82.3302213987337,129.034422846143,153.790582697595,65.7529682741447,1454.66640908077,"decompMedia","1_45_4",6,FALSE
"9965",2023-08-13,177.719536791082,62.2634203551777,366.970166370633,127.601915007984,83.7323288592016,1470.60178948476,"decompMedia","1_45_4",6,FALSE
"9966",2023-08-20,45.7600429895399,33.3834368275462,97.942164762618,123.96229467692,384.47866687033,1158.98436837205,"decompMedia","1_45_4",6,FALSE
"9967",2023-08-27,13.6163875894287,147.368942392368,280.091731055593,322.501419882202,205.367092281103,1378.95406387073,"decompMedia","1_45_4",6,FALSE
"9968",2023-09-03,70.8037399620311,135.559772505214,135.233125166452,274.17782839792,180.361131978081,1194.05186256603,"decompMedia","1_45_4",6,FALSE
"9969",2023-09-10,109.479815916145,118.123953578756,113.883621694203,158.196663303694,103.132381676691,1840.40048274679,"decompMedia","1_45_4",6,FALSE
"9970",2023-09-17,191.946297527252,79.4447627563342,185.472994866167,207.690593805139,186.143660553627,1634.36774799155,"decompMedia","1_45_4",6,FALSE
"9971",2023-09-24,185.844717971537,36.0834877726833,91.4817006260476,73.7788239203317,442.836624288627,1621.55935945844,"decompMedia","1_45_4",6,FALSE
"9972",2023-10-01,155.209351347182,99.8291162193793,133.08719460287,98.8809468968874,353.424578197291,1507.49965691605,"decompMedia","1_45_4",6,FALSE
"9973",2023-10-08,64.6210190814696,67.3488048710825,72.0787818528514,301.530924859777,381.702143124331,1606.10297174595,"decompMedia","1_45_4",6,FALSE
"9974",2023-10-15,104.03119064087,81.0830528598789,85.6150717902931,79.2138726030545,351.387544464796,2128.65888273065,"decompMedia","1_45_4",6,FALSE
"9975",2023-10-22,126.25459774079,46.3243056776676,317.657471736041,231.983771980146,291.109473763445,1615.84296177288,"decompMedia","1_45_4",6,FALSE
"9976",2023-10-29,55.9406478129337,67.5448038063586,255.019441051442,47.7680777083645,399.290919281003,1375.73688772729,"decompMedia","1_45_4",6,FALSE
"9977",2023-11-05,366.998541555296,44.1463576541364,361.560209043472,397.952990302293,336.40729589623,1673.06541556456,"decompMedia","1_45_4",6,FALSE
"9978",2023-11-12,239.55605640007,38.6942970203816,159.436339215233,166.774058799905,207.184414730243,698.520164852543,"decompMedia","1_45_4",6,FALSE
"9979",2023-11-19,69.0110672362609,64.7205153657222,299.61577083682,218.790163425719,172.67993947366,1435.04487175859,"decompMedia","1_45_4",6,FALSE
"9980",2023-11-26,174.141531188348,20.5982027616438,67.488384899582,192.699802965025,181.14382241759,1423.307052702,"decompMedia","1_45_4",6,FALSE
"9981",2023-12-03,246.233934028396,11.6334475782929,169.725369849155,192.027191347329,112.463344723465,1218.36760567817,"decompMedia","1_45_4",6,FALSE
"9982",2023-12-10,189.679142896607,21.5925005230767,316.525819200045,211.498700207012,129.630653991485,1641.14415245388,"decompMedia","1_45_4",6,FALSE
"9983",2023-12-17,102.621018555273,40.7061832011217,70.1900266383482,54.572753962647,123.980566509677,1590.6539553066,"decompMedia","1_45_4",6,FALSE
"9984",2023-12-24,48.4273137500732,95.244846286565,77.5772541837132,168.984126619939,192.617030505656,964.151768805249,"decompMedia","1_45_4",6,FALSE
"9985",2022-01-02,17814.09,7628.19,2937.19,2592.92,979.01,27.1,"adstockedMedia","1_52_1",2,FALSE
"9986",2022-01-09,25022.6615394042,12296.9541671935,4155.48797721646,5453.63419808391,1044.47891720364,56.657296414276,"adstockedMedia","1_52_1",2,FALSE
"9987",2022-01-16,29472.2980643566,12104.5700416415,3872.66680019739,2497.54908850274,905.531511304163,50.6723918880296,"adstockedMedia","1_52_1",2,FALSE
"9988",2022-01-23,32666.3016535286,21420.0338554575,5384.6809443955,4110.77628622587,1732.64661527067,53.4267232113881,"adstockedMedia","1_52_1",2,FALSE
"9989",2022-01-30,54278.0904070766,18511.7453448196,3215.61172621625,7180.58386675888,1050.08927201249,63.8761240708875,"adstockedMedia","1_52_1",2,FALSE
"9990",2022-02-06,59592.274201297,10575.5104472081,4012.50111666442,5051.73341632477,3064.60668467836,76.3985868138552,"adstockedMedia","1_52_1",2,FALSE
"9991",2022-02-13,52630.1570923118,7292.01470809674,5669.98712418173,3013.1263067164,2910.59474466023,85.060355558494,"adstockedMedia","1_52_1",2,FALSE
"9992",2022-02-20,56049.2019291626,13000.1491286544,5624.99341335015,3818.29774092089,2562.97033234868,49.8315352216252,"adstockedMedia","1_52_1",2,FALSE
"9993",2022-02-27,55639.4219771923,11226.2053828166,5031.56037700963,2173.03357771459,3548.80161570867,60.5674136762198,"adstockedMedia","1_52_1",2,FALSE
"9994",2022-03-06,42955.4379605304,15721.2988784726,4886.90959820068,3052.60676248635,1431.93224137505,78.1782224774259,"adstockedMedia","1_52_1",2,FALSE
"9995",2022-03-13,37488.27096952,15715.4676873553,6238.63722124983,2745.912552416,798.356221898148,45.9091726341352,"adstockedMedia","1_52_1",2,FALSE
"9996",2022-03-20,42975.7889920986,12812.4915954622,14403.7157443083,3694.03885753689,2120.87020137219,59.9578067836766,"adstockedMedia","1_52_1",2,FALSE
"9997",2022-03-27,60084.9386403677,8737.42232447918,5983.7378228845,2432.14875981684,1344.82438091126,60.49022744063,"adstockedMedia","1_52_1",2,FALSE
"9998",2022-04-03,54701.6143735723,5508.09077410224,14558.5377745025,3770.88516870619,1129.97547770033,65.6544192209711,"adstockedMedia","1_52_1",2,FALSE
"9999",2022-04-10,48628.103469243,10905.2631986777,5962.4919974695,2431.57748513962,637.43477542196,52.9469904921327,"adstockedMedia","1_52_1",2,FALSE
"10000",2022-04-17,49164.2067575578,6900.87934116102,2072.57669739733,5021.29496800246,638.500819395296,41.1281805825316,"adstockedMedia","1_52_1",2,FALSE
"10001",2022-04-24,44295.1838052902,6671.80456297933,2765.48831939825,2801.03744948376,2955.61273120033,31.6834094504829,"adstockedMedia","1_52_1",2,FALSE
"10002",2022-05-01,42885.0908128823,10969.2820643465,5114.78558862245,757.127680083054,2899.05267184127,63.4707617783232,"adstockedMedia","1_52_1",2,FALSE
"10003",2022-05-08,44005.716822603,11892.9955286312,12417.7233205848,1144.67903587866,2470.89882768605,74.7735782221899,"adstockedMedia","1_52_1",2,FALSE
"10004",2022-05-15,38014.2156743002,7513.36183139309,5187.12787390188,2736.61495032083,1580.37951606077,68.6592235113983,"adstockedMedia","1_52_1",2,FALSE
"10005",2022-05-22,48526.1743581267,17034.1323695985,6307.57451207848,7834.37807236459,1899.30268633501,56.7736340390695,"adstockedMedia","1_52_1",2,FALSE
"10006",2022-05-29,40474.3135422192,19949.9863280004,2822.20868678298,5848.78791898986,3616.41067861228,40.0082689365363,"adstockedMedia","1_52_1",2,FALSE
"10007",2022-06-05,34215.0363896661,17353.1371830839,11486.4609918454,1223.36844614559,1923.48169695862,61.1380428975906,"adstockedMedia","1_52_1",2,FALSE
