"","digital_spend_alphas","digital_spend_gammas","digital_spend_thetas","nps_score_alphas","nps_score_gammas","nps_score_thetas","radio_spend_alphas","radio_spend_gammas","radio_spend_thetas","search_spend_alphas","search_spend_gammas","search_spend_thetas","social_spend_alphas","social_spend_gammas","social_spend_thetas","tv_spend_alphas","tv_spend_gammas","tv_spend_thetas","train_size","tv_spend_inflexion","digital_spend_inflexion","social_spend_inflexion","search_spend_inflexion","radio_spend_inflexion","nps_score_inflexion","tv_spend_inflation","digital_spend_inflation","social_spend_inflation","search_spend_inflation","radio_spend_inflation","nps_score_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",2.484804935,0.75889987017,0.20486169241,1.64028856475,0.48107716935,0.27047299968,1.28314597025,0.69161477985,0.49837688944,2.22130979975,0.83603603781,0.20644531736,1.990398676,0.64572976214,0.2775248098,2.43316950325,0.91250984081,0.40911882375,0.65837630423,49241.9736633381,20705.0598503126,9273.57658253806,10240.1829277839,4866.99792540889,42.1823287491456,1.68419688908037,1.25360939013557,1.38173041800843,1.25754007729033,1.97398751287232,1.36762206578245,0.796893039485393,0.236190780841962,0.243877478651123,0.0901961567945199,0.180321405643206,0.192517561087017,0.180321405643206,0.652926638458474,0,8259.19887215589,0.03622430295,227396.58932533,1e-04,0,0.06449294090271,2.30699872970581,"1_21_2",1,21,2,82,TRUE,TRUE,6,0.181918546214474,4,FALSE
"12",2.6102667695,0.79654591322,0.28093507564,0.9835503605,0.7687666669,0.22107391652,2.08545304475,0.77224254826,0.38285728628,1.7810803425,0.64104485198,0.15980622428,1.9373516685,0.77617718407,0.2191707376,1.6431689645,0.59425968817,0.52882370115,0.73910106455,35037.3312040481,22482.1633731293,10732.2728592365,7706.36101245291,4790.7773944476,64.5370042228532,2.10381511365927,1.38425127061935,1.27909605029239,1.1883479493304,1.60994696146697,1.28166763787191,0.108178239181401,-0.0455326467246469,-0.0618363884370128,0.189628930265278,0.270309953054118,0.276850492962809,0.270309953054118,0.255206149448221,0,26269.6567753633,0.1154350738,227396.58932533,1e-04,0,0.064333438873291,2.59965562820435,"1_24_1",1,24,1,93,FALSE,TRUE,9,0.228669912280794,1,FALSE
"13",2.1965491035,0.55444686155,0.28379528428,1.59491274275,0.76399707795,0.21592636276,1.84488522175,0.79854586677,0.48522423896,1.42369868125,0.76885193082,0.18736356586,1.9878222715,0.64789655145,0.2982827692,1.375216252,0.67664320183,0.6795071105,0.65875209905,48443.7303191864,15671.4240555135,9447.95220304251,9341.68581795365,5533.12571634604,63.8595901069569,3.06139481457865,1.38970001136821,1.42231695487454,1.22827735437461,1.92443033133742,1.27332615710013,0.0266193038660013,-0.33139171502222,-0.201136679431341,0.198922564261494,0.239841767590365,0.244448588511984,0.239841767590365,0.290455753359669,0,37023.9683366945,0.162733,227396.58932533,1e-04,0,0.0621318817138672,2.78938603401184,"1_26_1",1,26,1,101,FALSE,TRUE,9,0.155707942922795,3,FALSE
"14",1.1012916415,0.5677471951,0.30169252408,1.28458659475,0.60835216993,0.32095861052,2.1343830495,0.8454349852,0.4528066628,1.73153445175,0.56907976809,0.19001340932,0.9458925465,0.49976216652,0.15602389189,1.221226524,0.88263312765,0.4249950128,0.67476842978,48112.3442234682,16196.4234139949,6697.95393208861,6921.92321322815,5646.60924156568,56.0010064775308,1.73000435508175,1.42479957752446,1.1839033691586,1.23225912814656,1.81229981049431,1.46820342109741,-0.126957750814347,-0.340039023236703,-0.314009185616893,0.215075165884639,0.236442917821096,0.263540660677203,0.236442917821096,0.487430649293519,0,95865.1803019083,0.4215191887,227396.58932533,1e-04,0,0.0582783222198486,2.78973293304443,"1_26_2",1,26,2,102,FALSE,TRUE,9,0.225786755816931,5,FALSE
"15",2.4259909335,0.62408372801,0.23591468197,1.327460156,0.92526211972,0.36866861752,1.82637689325,0.71571801439,0.51182048752,2.38291055275,0.73365172235,0.21409557458,1.3724639195,0.63047585193,0.26521179523,1.08871513525,0.5247895769,0.48455118025,0.69883388234,29832.6908465278,17249.0119703695,8976.82998977691,9016.69517759752,5118.94498861847,89.5861650933548,1.92642426651094,1.30381969105947,1.35872920029703,1.26966830039832,2.02735144797281,1.57781489281553,-0.0895848912822765,-0.129197478061004,-0.258452681770517,0.213141295938641,0.248161816116058,0.256546380214335,0.248161816116058,0.270442026329315,0,76702.7784346665,0.3372421186,227396.58932533,1e-04,0,0.0597567558288574,2.88530373573303,"1_27_1",1,27,1,105,FALSE,TRUE,6,0.182315917005921,5,FALSE
"16",1.666750111,0.57965457289,0.33118911958,1.2240460565,0.53633318933,0.37814505816,2.205156527,0.81478064316,0.43598576892,1.9118032515,0.6228268589,0.1757757259,2.147323044,0.86538220025,0.29601202198,0.65752011955,0.71527406214,0.57123976355,0.67615224911,43915.3761268558,16810.205030182,12597.7795624652,7532.60893813665,5342.82164375482,52.4836819600275,2.3071843246655,1.48671150706124,1.41776167104185,1.21116378884401,1.75912161755568,1.60155825320835,-0.150963800327808,-0.363650611058144,-0.329442060014123,0.217353822042963,0.238516892764511,0.265083769134245,0.238516892764511,0.346942135567902,0,119954.15694449,0.5274635472,227396.58932533,1e-04,0,0.0610067844390869,2.98499584197998,"1_28_2",1,28,2,110,FALSE,TRUE,8,0.207328992509322,2,FALSE
"17",1.79067257275,0.61789726269,0.23450286304,1.2664585495,0.42182002035,0.38066810832,2.121039492,0.72373104669,0.44448413344,1.861962199,0.62032264516,0.25258678436,2.24909136925,0.59746487162,0.11791774555,1.0118361145,0.66715559363,0.4806055768,0.70939432799,37811.7337211438,17067.5430992172,7871.62317368165,7766.7696996009,4789.75846010069,41.3961951838956,1.9120494396621,1.30144919661441,1.13301187303178,1.33442700768952,1.78559210113277,1.60800041249482,-0.145278034215111,-0.191773792821066,-0.4344931254322,0.216784482247827,0.261089766233244,0.270511855800187,0.261089766233244,0.243453030416469,0,125238.389261951,0.5507038289,227396.58932533,1e-04,0,0.0564479827880859,3.08319449424744,"1_29_4",1,29,4,116,FALSE,TRUE,7,0.213821729769805,5,FALSE
"18",2.240167059,0.57487834591,0.29000179675,1.41572495175,0.76567266116,0.19970808984,1.926034595,0.92309950136,0.5480005068,0.97182788125,0.92769541702,0.19690509608,2.027474635,0.57315244404,0.29331473218,2.938610037,0.90185844467,0.34877906413,0.67526843441,46996.0187097937,16300.1513237739,8326.7692140409,11316.3588496535,6911.65258581886,63.1476970032312,1.53011768004871,1.40167326190627,1.41238837961869,1.24273709079906,2.18642272960435,1.24773779349151,0.252711052763047,0.0476218517307772,-0.0128795941034572,0.17513813816787,0.199329830940711,0.231380811887669,0.199329830940711,0.492834445350926,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,0,0.0566749572753906,3.17391014099121,"1_30_4",1,30,4,120,FALSE,TRUE,6,0.166199905573156,6,FALSE
"19",1.9420511845,0.60055819136,0.35466883414,1.3969960415,0.76674716235,0.29806148736,2.1463877315,0.84765191999,0.46650596184,1.62761046425,0.71382913089,0.1807240212,2.09349320175,0.69038984229,0.27189098881,1.64433497225,0.89039776054,0.332144750595,0.642202178,45991.0794520486,17666.8308989296,9875.54027943857,8650.02388459665,5748.71291346123,69.0027296136504,1.49245474417472,1.54000430652071,1.37111055762381,1.21841286207635,1.85804852888368,1.42081777360322,0.285662342834622,-0.178375322877783,0.00806188899879601,0.168363431113576,0.232270152765955,0.221698511935845,0.232270152765955,0.528748190181022,0,13697.2596010914,0.06014112864,227396.58932533,1e-04,0,0.0583748817443848,3.25737690925598,"1_31_2",1,31,2,122,FALSE,TRUE,8,0.161869103169208,6,FALSE
"20",1.82416150825,0.66588091372,0.28093507564,0.9835503605,0.7687666669,0.22107391652,2.08545304475,0.77224254826,0.49685090408,1.59055453525,0.76378060253,0.21884214206,2.07530916975,0.43408975468,0.21388048306,2.61557215925,0.96401706399,0.33611564172,0.63000442568,49897.3059013554,18794.2003603839,5983.78042193236,9407.23565297114,5424.53114068362,64.5370042228532,1.50127688731324,1.38425127061935,1.27053859597654,1.27731173877786,1.96810725138156,1.28166763787191,0.79141207643334,0.357435408125328,0.263973264657998,0.0911061862454326,0.169605070365155,0.18879948945351,0.169605070365155,0.577335648258511,0,8766.32224235131,0.03845465341,227396.58932533,1e-04,0,0.0589730739593506,3.26249170303345,"1_31_3",1,31,3,123,TRUE,TRUE,3,0.149119984891607,6,FALSE
